0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68
-0.4764505,-0.06507969,0.4456374,-0.24804352,0.4708116,0.37914324,-0.38328928,0.28751338,1.0785439,0.6146702,-0.65993094,-0.29424846,0.59701675,0.2655939,-0.40655333,-0.648703,-0.44345903,-0.3911763,0.07133433,0.2828701,-0.22205442,-0.007894784,-0.15655205,0.012070136,-0.024774894,-0.039845392,0.047958538,0.068062834,0.11072726,0.29423463,0.12784809,-0.14817175,-0.09912734,-0.07416304,-0.12249617,-0.008154586,0.10933883,0.10077893,0.13926263,0.06959536,-0.16394544,-0.020917716,0.22660843,0.08548459,-0.00027120113,0.18054767,0.02753266,0.047325023,0.006053513,0.0053045386,-0.061642084,-0.14634055,-0.041843537,-0.0054956526,-0.13901974,-0.061213564,0.19815719,0.16930728,-0.033202074,0.005633036,0.06506291,0.04799458,0.06491076,0.040250905,0.0459817,-0.037667446,-0.14999296,-0.13239068,-0.14714167
-0.13357666,0.5928717,0.6891928,-0.07122646,0.691563,0.80395365,0.9192241,1.4964492,0.73515224,0.037350133,0.20608573,0.44275472,-0.575279,-1.2727408,-0.8173884,-0.12722105,0.7368981,1.0793419,0.44969937,0.19125482,0.48948276,0.7214191,0.42138946,0.0034448905,-0.033906866,-0.01787224,0.062437113,-0.022414532,-0.074344926,0.13034995,0.040419027,-0.25372323,-0.12244392,0.11504286,-0.0124868285,-0.12185274,0.029711135,0.12893908,0.18936607,0.19931065,-0.013193689,-0.0032497933,0.15928392,-0.012690459,-0.21461657,-0.18826088,-0.027649786,-0.006977668,0.048904575,-0.030245898,-0.08457588,-0.04692396,-0.10550033,-0.017418677,0.07649096,0.04158003,-0.005241506,-0.060508996,-0.011341926,0.046404533,0.007774232,-0.05776604,0.013300816,0.09572834,-0.046365533,-0.08494801,0.012655182,-0.00041925535,-0.06883462
-0.2018002,0.521305,0.71317166,-0.17921476,0.06836808,0.17036346,0.96915144,1.3453233,-0.17908728,-0.36362576,0.35995734,0.33111843,0.17727678,0.6891844,0.23201329,-0.35146442,0.14386901,-0.1978823,0.23682256,0.57143015,-0.44505066,-0.21611363,0.0086116195,-0.034925066,-0.0017434761,0.09046788,-0.014419384,-0.23640715,-0.18789703,-0.022261122,0.017912904,-0.046870716,0.03380716,0.12195559,-0.021747153,-0.08896906,0.03761729,0.06261183,0.036890686,0.1343358,0.09894286,-0.08586854,-0.17383191,-0.16039887,-0.11208631,-0.18873525,-0.040699024,-0.04324524,0.02041927,-0.028904257,-0.08654798,-0.04086918,-0.08808505,-0.089306355,0.109041244,0.12695035,-0.050045386,-0.03731658,0.03620637,-0.019494314,-0.05650162,-0.062795095,-0.069055334,-0.035977628,-0.0686695,-0.15313375,-0.09109014,-0.003408411,-0.08036748
-0.516747,-0.049166165,0.8486798,0.17232543,0.13430789,-0.024821252,0.26706162,0.93651915,0.24616802,0.3344931,0.43905032,-0.44748196,-0.5016224,0.16841704,0.2489387,0.3289727,1.2910233,0.9147357,-0.045057505,0.5622878,0.37303996,-0.29798532,-0.7854878,-0.040471956,-0.033223007,0.016942833,-0.08477156,-0.1419642,0.025359597,0.010528997,-0.047498815,0.07752211,0.05071833,-0.07801825,-0.044344936,0.018114641,-0.0053517,-0.054438412,-0.063745245,-0.031731468,0.036444232,-0.06666147,-0.25449,-0.16854188,-0.064221956,-0.16568908,0.03487615,0.041964702,-0.05136058,-0.04303453,0.11335923,0.17892972,0.09320198,0.050443806,0.07635784,-0.037935946,-0.074277356,0.06882268,0.02437965,-0.12048332,-0.108554184,-0.04524535,-0.060399663,0.054975897,0.085860856,-0.045462295,0.02916805,0.12753567,0.13868234
-0.576996,0.34766653,1.200197,-0.50396276,-1.1196033,-0.33677834,0.54969704,1.0497496,0.73026717,0.5988401,0.41045523,0.21090443,-0.33461782,-0.16281731,-0.3842885,-1.0593778,-0.2443681,0.02442348,-0.76467955,-1.6515483,-1.4945854,-0.55905145,-1.5662177,-0.021883573,-0.00936132,-0.024330677,-0.07796885,0.092426,0.22484094,0.009347761,-0.09578985,0.07335615,-0.041382365,-0.17856532,-0.01582855,0.036331903,-0.06100928,-0.13070694,-0.10750812,-0.04445228,0.09301118,0.0637467,-0.039433725,0.109162,0.072310805,-0.0930196,0.014498763,0.010871647,-0.03626955,0.006135108,0.15732035,0.13010831,0.013499737,-0.04648687,-0.10204569,-0.14958948,-0.09784056,-0.021834128,0.026964778,0.06751924,0.0051278668,-0.045129843,-0.048268452,-0.0654183,0.085766755,0.27032942,0.19902913,-0.007096365,-0.009576477
-0.30931342,0.27610093,0.40682355,-0.6655926,0.38762996,1.4881499,1.2372311,1.4613837,1.119165,-0.013205651,-0.50992787,-0.13839322,-0.27502677,-0.61258024,-0.89366555,-0.5051739,0.6121144,1.4778081,0.63989604,-0.7796938,-0.4477381,0.45082748,-0.012290224,-0.038076807,-0.03045265,-0.042249635,-0.1296579,0.06683457,0.2128399,-0.08289865,-0.19032663,-0.05232879,-0.2417151,-0.29065427,0.08248462,0.12815738,-0.07832173,-0.117339134,-0.09470524,-0.10441762,-0.0065227756,0.18455811,0.29531935,0.22025226,0.051778916,0.065446794,-0.041551948,-0.06332004,0.025204023,0.01874887,-0.076683864,-0.13946314,-0.17171076,-0.1093551,-0.058465034,-0.0079891905,0.024845354,0.03359303,0.033004675,-0.015629329,0.055233326,0.1300872,0.12300735,0.03978325,0.05769941,0.2232528,0.09213414,-0.005168016,0.1124739
-0.6047507,0.15399432,0.77091503,-0.55134386,0.5903567,1.3627882,0.108382635,-0.19980164,0.06450215,-0.6102821,-1.017623,-0.27254766,0.0949,0.22574458,-0.6265902,-1.0274076,-0.035739988,0.09973988,0.2312383,0.99432224,0.93830466,-0.49167842,-1.74473,-0.066448085,-0.13363701,-0.09409824,-0.10441777,-0.0037538372,0.033855624,-0.21686244,-0.26398754,-0.102622285,-0.10302594,-0.07270683,0.06600986,0.10869115,-0.03123309,-0.05807562,0.13111664,0.16125679,0.08228556,0.1620854,0.31822222,0.13957004,-0.023601117,0.26309973,-0.0085060885,-0.022557061,-0.015640158,-0.036202062,-0.15574914,-0.14720976,-0.016563036,0.000860868,-0.0046112835,0.10875568,0.1587364,0.047218982,-0.0084453225,0.008589016,0.009593897,0.028839072,-0.0030930974,-0.06833664,-0.120104164,-0.22866118,-0.2616805,-0.10651407,0.05706987
-0.8619878,-0.16316761,0.76825136,-1.204881,-0.7213938,0.62926775,-0.6440465,-0.37857535,0.37303668,-0.8116022,-1.0994759,1.1281413,0.88946426,-0.9951791,-0.872839,-0.08995415,0.8064486,1.4006469,1.3029636,1.2986887,0.38402963,0.1562537,0.4571664,-0.022482038,-0.07151221,-0.060855955,-0.041502025,-0.102126196,-0.2395398,-0.32308513,-0.22195335,-0.13875756,-0.050230976,0.0853061,0.08804609,0.039142504,-0.023312435,0.031437475,0.11211112,0.005634875,-0.08383773,0.0025706384,0.052204713,-0.10180084,-0.038813382,0.2000344,0.063608095,0.052621163,-0.029426057,0.07651617,0.105109066,-0.037606895,0.02869967,0.13566566,0.036098722,0.025972035,0.06683111,-0.07359663,-0.11013514,-0.016052168,0.02184413,-0.0022912156,-0.018126264,0.04563819,-0.019649163,-0.16917056,-0.070826516,0.09556197,0.016086232
-0.78874123,-0.5305009,-0.019070134,-1.3097038,-0.44510794,0.67080086,-0.20206979,-0.48237512,-0.19596161,-0.4556785,-0.40663993,-0.051033854,0.012019932,-0.09237622,-0.8254641,-0.17242219,0.87060523,0.6071517,0.3018748,0.20884442,-0.42345285,-0.6980823,0.5886696,0.047412336,0.0074059125,-0.06121297,0.049299136,0.028040836,-0.13783629,-0.06813213,0.051021777,0.008913405,0.033798777,0.050327677,-0.011846037,0.016281676,0.05926516,0.13802625,0.14019063,0.0024996381,-0.06222552,-0.049839806,-0.13952708,-0.1945642,0.028904758,0.16104248,0.025373537,0.057547934,0.04929703,0.07091715,0.08557413,0.06483035,0.10438961,0.08118878,0.042155914,-0.0038934425,-0.10301784,-0.07040656,0.026421707,0.116478086,0.105417565,-0.04095645,-0.10753651,-0.14239271,-0.06277268,0.03897921,0.060928077,0.00039988756,-0.16624424
-0.50014347,-0.15611455,0.29618835,-0.44404536,0.26502827,-0.48870355,-1.8835989,-0.47285223,-0.034663975,-0.7441421,-0.2476631,0.5770561,0.18750532,-0.6861591,-0.5392787,-0.014945298,0.3419373,0.6802214,0.6667811,0.26281005,-0.44551632,0.4052832,0.6346416,0.04472758,0.051677436,0.021292126,0.071605764,0.0032099332,-0.07218309,0.111718334,0.23266447,-0.00096943765,-0.10057695,-0.020657659,-0.082503594,-0.11351937,0.0062368894,0.10047223,-0.07194461,-0.29784858,-0.26655102,-0.16916823,-0.2191005,-0.12662765,0.06272904,0.055879418,-0.0348778,-0.0036345497,0.06025847,-0.054962784,-0.11626714,0.0579001,0.11055505,0.09464853,0.038629234,-0.05470351,-0.017507676,0.094935596,0.015131192,-0.1231309,-0.082207546,-0.07241552,-0.103877455,-0.011983133,-0.011918196,-0.063020594,-0.007899477,0.02843588,0.0714304
-0.4427964,0.04057494,0.26200712,-0.8217942,-0.025093645,0.56181526,0.10272178,0.42434177,0.48555928,-0.4003414,-0.92745596,0.3706708,0.9532392,0.69027776,0.665203,0.48453572,0.13420433,-0.429373,0.25814444,0.52580225,-0.40840048,0.046328396,0.30321884,0.015183568,0.061842844,0.09816803,0.05190417,-0.022038069,0.035934165,0.15775508,0.2885192,0.14066309,-0.045897365,0.012419205,0.07612863,-0.03781534,-0.07989835,0.10635212,-0.01213851,-0.29018164,-0.16960247,-0.001835865,-0.063195966,0.014317093,0.08345173,-0.031867262,-0.015159148,-0.0141380755,9.9257566e-05,-0.023682423,0.0023762658,0.06395994,0.034512218,0.005070306,0.013510171,0.013455622,0.04963897,-0.013898183,-0.06960533,-0.020022195,-0.0044509172,0.021442583,0.025945416,0.05543168,0.083695404,0.09028,0.11169493,-0.040118597,-0.093063526
-0.67029977,-0.07509763,0.8457221,-0.66327333,-0.69323134,0.23057652,0.16084795,0.96106446,-0.0868478,-1.4145619,-0.5949824,0.20589736,-0.42770126,-1.1267226,-0.7375064,-1.0135102,-1.7347343,-0.9143845,-0.689637,-1.3885312,-0.95608354,0.31917688,1.1225102,-0.021379821,0.0022518495,0.05292153,0.010109392,0.014519245,0.091434345,0.10625933,0.16571335,0.11009512,-0.039020594,0.0641115,0.07821187,-0.12116073,-0.09350979,0.04770154,0.019682135,-0.047493074,0.08010796,0.08373444,0.004650006,0.123866335,-0.073102504,-0.26459223,-0.002851625,-0.022635844,-0.021019187,0.050511986,0.11174227,-0.045325156,-0.19636622,-0.15541448,-0.01254544,0.021915464,0.021241603,0.03233728,0.007380052,-0.0026658466,-0.016232356,0.065792695,0.2236137,0.22539103,0.09203,0.071400136,0.044668123,-0.07568792,-0.17187738
-0.48454505,0.15172681,0.7607601,-0.4391364,0.20317242,0.7557749,0.3287429,1.7367426,1.0941361,-0.9636973,-0.5947746,0.46060902,-0.2983303,-0.56060016,0.6794151,0.52122056,-0.6247448,0.085346,1.3399649,0.99762976,0.31523734,-0.19945425,-0.9341612,-0.011810431,0.0010267125,0.03381747,0.020541254,0.03986317,0.03942173,-0.10244964,-0.13958532,-0.011004947,4.2086467e-05,0.008284755,-0.016868617,-0.014834661,0.05034449,0.0074683856,0.012233235,0.035419956,0.04271001,0.04376018,0.041876644,0.07244322,-0.120582595,-0.252759,0.009530267,0.0062179333,-0.043460958,-0.06796763,-0.063060544,-0.0028620176,-0.010458339,-0.14270027,-0.06910908,0.037073858,-0.07236483,-0.06448079,0.1282005,0.17651978,0.019602733,0.008256648,0.037119284,-0.12423064,-0.08361482,0.013648957,-0.06394461,-0.014230788,0.09310268
-0.54585725,0.05434671,0.6264068,-0.531132,0.10560793,0.16626737,-0.8397806,0.32933462,0.32569396,-1.1637655,-0.11305599,1.0539238,-0.4006071,-0.838631,-0.08798994,0.0074478686,0.24866533,1.2240962,0.82069206,-0.11619292,0.2016969,-0.32793564,-1.2352436,-0.0152268205,-0.00826738,-0.018637221,-0.099664755,-0.101051025,0.03869492,-0.05302824,-0.21411291,0.020752924,0.1304021,-0.19286917,-0.30252925,-0.04090464,0.039817184,-0.056460794,0.13240868,0.26020867,0.055661835,0.02970833,0.18000971,0.021821216,-0.17902018,-0.061205577,-0.015244849,-0.0077135265,0.018498808,-0.05685172,-0.1421235,-0.014038941,0.052363254,-0.028804393,-0.018574007,0.05706225,-0.119076684,-0.2272386,-0.07424555,-0.09209414,-0.12195566,-0.035988506,-0.040590443,-0.10833873,-0.10610367,-0.03658696,-0.06676157,0.042531677,0.27414203
-0.6805757,-0.062543474,0.68967754,-1.0000478,-0.7191193,0.5871577,-0.27731007,-0.12053825,0.4653598,-0.3172354,-0.8778955,-0.30566028,0.4035309,0.49630994,0.14696635,-0.06101483,-0.84507316,-1.3679187,-0.27242303,0.14276983,-0.339754,-0.4021313,-0.05970055,-0.02223258,-0.026799843,-0.039311264,-0.09927197,-0.16141078,-0.10189521,-0.098349035,-0.34809226,-0.22701025,0.085167326,-0.11045866,-0.26666984,-0.0063328724,0.087705076,-0.09426643,-0.005292438,0.14985204,-0.060636878,-0.11103661,0.012196533,-0.12018006,-0.104156606,0.14067678,-0.005334827,-0.02879399,-0.03057328,0.04334636,0.075638585,-0.048867427,-0.0018009394,0.033529475,-0.06674206,-0.040310793,0.06653709,0.087682344,-0.006121513,-0.00020425953,0.05493709,0.008047856,0.031468894,0.08012389,0.090299375,0.05494769,-0.010215983,-0.028901728,-0.09071304
-0.76330066,-0.1688938,0.6362791,-1.2466549,-0.94388264,0.7803309,-0.20543864,-0.26760313,0.74568796,-0.15035166,-2.11673,-2.0187516,-0.84038216,-0.9334472,-0.9072088,0.45019746,0.8894222,0.49041557,0.80522084,1.017901,-0.33639663,-1.0063156,0.34930313,-0.0032682284,-0.015231482,-0.036046732,-0.01918244,-0.03454072,-0.07960563,-0.04137804,-0.18132955,-0.19460604,0.06984964,0.10561203,-0.056374483,-0.10704635,-0.04625466,-0.024679426,-0.009380372,0.06631609,0.020937666,0.07218179,0.16262919,-0.0044158353,-0.06745881,0.033684943,0.03607221,0.046073146,0.0044803955,0.0701516,0.11592728,-0.021396924,-0.043174706,0.027914917,-0.07546517,-0.08700496,0.2518161,0.29693824,-0.032164473,-0.05850087,0.03155221,-0.08004998,-0.08241354,0.10012822,0.09690744,-0.015921097,0.07736182,0.061941914,-0.12367359
-0.7078029,-0.3295252,0.13447651,-0.9903077,-0.51345944,-0.48450583,-1.1616133,-1.6120522,-1.6055024,-0.823244,-0.40417013,-0.21101522,-0.28990623,-0.14419848,-0.3253784,-0.2664656,0.24437022,-0.008855045,0.4427684,0.6936073,-0.4811871,-1.1579849,-1.1109532,-0.0104100965,0.0036873985,0.040271316,0.103260994,0.09524356,-0.05460627,0.07286218,0.089979656,-0.12897356,-0.0237484,0.34260336,0.3071728,-0.017724209,0.06439235,0.11628613,-0.08866995,0.0627599,0.27274042,0.17626621,0.059041634,0.06389449,0.044415876,-0.07450778,-0.023332704,0.0026950957,0.08325605,0.045326296,-0.0040759435,0.067110166,0.15186244,0.23723745,0.1815655,0.06686132,0.06534181,0.08128065,0.079088375,0.10090351,0.10164635,-0.0044851527,-0.05232712,-0.004465812,-0.042636685,-0.057398684,0.04432311,0.08962208,0.04132989
-0.44519156,0.41002297,0.8679081,-0.6225063,-0.155101,0.4555525,-0.4010468,-0.59556097,-0.4242586,-0.0602839,0.84786475,0.36527812,-1.0487388,-0.670182,-0.03327483,0.06781191,0.31107533,0.50048244,0.92794836,0.8199711,-0.13522252,-0.92140055,-0.70658123,-0.01224746,-0.00019030459,0.078601316,0.12939988,0.13860796,0.10661861,0.1917741,0.2728879,0.18252379,0.16664945,0.23437837,0.15058789,-0.047399737,-0.08723361,0.038053766,-0.059146255,-0.07624753,0.11978367,0.05181435,-0.078194626,0.055257216,0.1945332,0.016432721,-0.013468196,-0.024181062,0.009562491,-0.008333981,0.016913567,0.13018927,0.075201064,0.097202115,0.2453064,0.12054892,-0.2365478,-0.242777,-0.02391563,-0.11155544,-0.11580889,0.05918096,0.044411637,0.0039007012,-0.033898804,-0.089046076,-0.08482614,0.03577357,0.11770207
-0.97219896,-0.34735423,1.0491865,-0.29901195,-0.43369845,0.0046978295,0.5070135,1.1482296,0.20697746,-0.20779711,0.611467,0.82443494,0.07112839,0.6283946,0.8696363,-0.14407583,0.6788676,1.6559894,1.074753,0.5631251,0.1491952,-0.124432266,-0.23645104,-0.03275061,-0.027440198,0.04012198,0.02857173,0.075119495,0.17723049,0.19774449,0.25240707,0.2908004,0.07438019,-0.106656834,0.078593895,0.13573274,-0.004952412,0.0036569126,0.02321,0.026082153,0.0850469,-0.010502167,-0.15755332,-0.10560943,0.021318816,-0.0023778342,0.0034110215,-0.03651718,-0.11313691,-0.097938746,-0.050874233,-0.08292786,-0.14768074,-0.20873666,-0.1689798,-0.16949442,-0.1607683,0.03368242,0.094987854,0.0019736625,-0.051530454,-0.012381215,-0.037504144,-0.12181216,-0.040144622,0.013000116,-0.06312519,-0.1377994,-0.13753012
-0.6510253,-0.021239728,0.83324075,-0.44066018,0.30313128,1.3604155,0.6272807,0.7416631,1.3974342,1.0188185,-0.27717215,-0.66480917,-1.0405011,-1.6596923,-0.8116584,-0.029074848,0.02147606,0.7023989,1.0453085,0.26892278,-0.4597426,0.10611245,0.09075558,-0.02296767,-0.082993895,-0.09008834,-0.04116799,0.022683501,0.021942236,0.0076406896,0.012074001,-0.038820677,-0.16790885,-0.18142268,0.048908345,0.11822611,-0.0037283339,-0.05884556,-0.07797945,-0.06009452,-0.029086843,-0.043460853,-0.0017119236,0.0661647,-0.0066962093,-0.13430008,0.020891972,0.03203693,-0.006483173,-0.009458378,-0.018180862,-0.05982276,-0.066890985,-0.09615504,-0.18828169,-0.124506176,0.104558416,0.06548005,-0.039024595,0.07397837,0.042304,-0.048327155,-0.009470687,-0.023577547,-0.0063341293,0.11914593,0.13568254,-0.06086296,-0.10780959
